날짜,지역,수요량(MJ),기온(°C),요일
2024-06-13,예천,189.1,30.7,목
2024-06-14,예천,183.9,31.3,금
2024-06-15,예천,184.9,28.8,토
2024-06-16,예천,183.3,31.6,일
2024-06-17,예천,180.1,35.1,월
2024-06-18,예천,217.1,30.8,화
2024-06-19,예천,192.2,36.5,수
2024-06-20,예천,186.4,33.5,목
2024-06-21,예천,185.6,33.9,금
2024-06-22,예천,161.8,28.9,토
2024-06-23,예천,163.5,33.0,일
2024-06-24,예천,182.2,32.9,월
2024-06-25,예천,200.7,31.4,화
2024-06-26,예천,192.4,33.5,수
2024-06-27,예천,197.1,34.7,목
2024-06-28,예천,188.1,35.9,금
2024-06-29,예천,162.0,32.1,토
2024-06-30,예천,181.6,32.1,일
2024-07-01,예천,161.4,37.6,월
2024-07-02,예천,162.3,31.4,화
2024-07-03,예천,160.9,31.3,수
2024-07-04,예천,159.4,34.3,목
2024-07-05,예천,163.0,32.3,금
2024-07-06,예천,134.0,32.1,토
2024-07-07,예천,126.4,33.0,일
2024-07-08,예천,167.9,35.2,월
2024-07-09,예천,154.7,40.3,화
2024-07-10,예천,155.8,37.2,수
2024-07-11,예천,151.4,36.0,목
2024-07-12,예천,158.1,35.4,금
2024-07-13,예천,138.1,33.8,토
2024-07-14,예천,144.3,34.9,일
2024-07-15,예천,153.6,32.9,월
2024-07-16,예천,163.0,38.8,화
2024-07-17,예천,154.2,37.7,수
2024-07-18,예천,161.7,35.6,목
2024-07-19,예천,139.0,38.1,금
2024-07-20,예천,147.7,32.4,토
2024-07-21,예천,133.9,34.4,일
2024-07-22,예천,149.7,32.5,월
2024-07-23,예천,170.1,32.2,화
2024-07-24,예천,153.6,35.0,수
2024-07-25,예천,161.4,36.2,목
2024-07-26,예천,162.3,36.9,금
2024-07-27,예천,136.5,33.7,토
2024-07-28,예천,134.9,36.5,일
2024-07-29,예천,157.1,35.0,월
2024-07-30,예천,140.3,36.6,화
2024-07-31,예천,152.2,36.4,수
2024-08-01,예천,200.0,34.4,목
2024-08-02,예천,205.5,36.2,금
2024-08-03,예천,185.8,35.7,토
2024-08-04,예천,173.5,33.6,일
2024-08-05,예천,199.5,34.7,월
2024-08-06,예천,196.4,32.4,화
2024-08-07,예천,184.3,32.9,수
2024-08-08,예천,193.0,35.6,목
2024-08-09,예천,176.9,37.1,금
2024-08-10,예천,173.5,31.9,토
2024-08-11,예천,176.7,35.3,일
2024-08-12,예천,181.7,33.6,월
2024-08-13,예천,195.6,30.7,화
2024-08-14,예천,187.4,30.3,수
2024-08-15,예천,183.0,34.0,목
2024-08-16,예천,204.3,36.2,금
2024-08-17,예천,165.2,29.8,토
2024-08-18,예천,166.5,28.4,일
2024-08-19,예천,188.5,34.5,월
2024-08-20,예천,177.8,33.9,화
2024-08-21,예천,187.2,34.6,수
2024-08-22,예천,191.6,33.0,목
2024-08-23,예천,181.4,30.4,금
2024-08-24,예천,176.7,34.9,토
2024-08-25,예천,176.1,35.1,일
2024-08-26,예천,175.9,33.3,월
2024-08-27,예천,192.2,32.4,화
2024-08-28,예천,199.1,36.9,수
2024-08-29,예천,198.3,36.1,목
2024-08-30,예천,193.6,31.6,금
2024-08-31,예천,165.1,33.5,토
2024-09-01,예천,274.3,26.7,일
2024-09-02,예천,276.0,30.7,월
2024-09-03,예천,293.6,29.9,화
2024-09-04,예천,326.2,24.8,수
2024-09-05,예천,327.3,29.0,목
2024-09-06,예천,339.7,29.1,금
2024-09-07,예천,275.0,28.6,토
2024-09-08,예천,294.4,28.2,일
2024-09-09,예천,298.0,25.9,월
2024-09-10,예천,275.6,26.9,화
2024-09-11,예천,279.0,27.8,수
2024-09-12,예천,321.3,27.6,목
2024-09-13,예천,333.8,26.5,금
2024-09-14,예천,293.7,24.6,토
2024-09-15,예천,253.4,28.9,일
2024-09-16,예천,307.0,32.9,월
2024-09-17,예천,286.3,25.7,화
2024-09-18,예천,306.0,27.1,수
2024-09-19,예천,303.4,27.7,목
2024-09-20,예천,302.0,28.8,금
2024-09-21,예천,275.1,23.6,토
2024-09-22,예천,282.1,22.8,일
2024-09-23,예천,310.5,25.5,월
2024-09-24,예천,293.4,30.1,화
2024-09-25,예천,301.3,29.6,수
2024-09-26,예천,302.4,31.0,목
2024-09-27,예천,318.6,25.8,금
2024-09-28,예천,265.5,26.6,토
2024-09-29,예천,276.6,26.5,일
2024-09-30,예천,278.2,30.2,월
2024-10-01,예천,476.4,20.0,화
2024-10-02,예천,492.3,20.4,수
2024-10-03,예천,457.7,19.9,목
2024-10-04,예천,464.3,21.2,금
2024-10-05,예천,426.5,19.2,토
2024-10-06,예천,403.1,18.7,일
2024-10-07,예천,493.3,18.9,월
2024-10-08,예천,471.1,13.6,화
2024-10-09,예천,423.2,20.1,수
2024-10-10,예천,473.0,20.6,목
2024-10-11,예천,400.7,21.2,금
2024-10-12,예천,400.5,22.7,토
2024-10-13,예천,431.2,21.4,일
2024-10-14,예천,477.3,18.2,월
2024-10-15,예천,414.2,19.2,화
2024-10-16,예천,444.1,22.3,수
2024-10-17,예천,452.7,18.3,목
2024-10-18,예천,460.7,20.5,금
2024-10-19,예천,388.0,21.1,토
2024-10-20,예천,413.4,18.5,일
2024-10-21,예천,459.4,23.8,월
2024-10-22,예천,462.9,22.2,화
2024-10-23,예천,456.3,19.0,수
2024-10-24,예천,475.9,19.7,목
2024-10-25,예천,470.3,22.7,금
2024-10-26,예천,395.7,22.4,토
2024-10-27,예천,400.7,19.2,일
2024-10-28,예천,453.7,20.6,월
2024-10-29,예천,440.5,21.5,화
2024-10-30,예천,477.9,20.1,수
2024-10-31,예천,511.0,15.9,목
2024-11-01,예천,622.8,11.9,금
2024-11-02,예천,624.7,12.8,토
2024-11-03,예천,654.6,12.3,일
2024-11-04,예천,703.3,14.0,월
2024-11-05,예천,689.4,13.4,화
2024-11-06,예천,641.7,16.1,수
2024-11-07,예천,695.3,12.8,목
2024-11-08,예천,663.8,14.1,금
2024-11-09,예천,628.6,9.0,토
2024-11-10,예천,670.2,13.1,일
2024-11-11,예천,733.0,10.0,월
2024-11-12,예천,679.9,17.2,화
2024-11-13,예천,678.9,9.9,수
2024-11-14,예천,712.5,12.5,목
2024-11-15,예천,746.9,11.3,금
2024-11-16,예천,569.5,10.3,토
2024-11-17,예천,552.8,14.7,일
2024-11-18,예천,801.0,12.1,월
2024-11-19,예천,654.2,12.5,화
2024-11-20,예천,691.2,12.4,수
2024-11-21,예천,715.9,12.8,목
2024-11-22,예천,751.5,10.4,금
2024-11-23,예천,646.4,13.0,토
2024-11-24,예천,663.8,11.2,일
2024-11-25,예천,702.6,12.0,월
2024-11-26,예천,658.5,10.6,화
2024-11-27,예천,677.6,13.9,수
2024-11-28,예천,670.7,10.8,목
2024-11-29,예천,671.2,13.9,금
2024-11-30,예천,624.2,12.3,토
2024-12-01,예천,770.4,3.2,일
2024-12-02,예천,889.9,7.7,월
2024-12-03,예천,968.7,9.1,화
2024-12-04,예천,1008.1,8.4,수
2024-12-05,예천,954.0,6.8,목
2024-12-06,예천,1037.3,5.8,금
2024-12-07,예천,832.1,11.0,토
2024-12-08,예천,888.1,7.8,일
2024-12-09,예천,893.7,6.7,월
2024-12-10,예천,927.6,8.8,화
2024-12-11,예천,885.5,7.4,수
2024-12-12,예천,934.9,3.6,목
2024-12-13,예천,913.6,8.8,금
2024-12-14,예천,802.3,9.9,토
2024-12-15,예천,828.8,4.9,일
2024-12-16,예천,959.6,6.8,월
2024-12-17,예천,987.2,5.5,화
2024-12-18,예천,922.2,10.9,수
2024-12-19,예천,875.2,9.5,목
2024-12-20,예천,972.4,9.2,금
2024-12-21,예천,831.0,8.7,토
2024-12-22,예천,804.9,1.1,일
2024-12-23,예천,878.8,5.8,월
2024-12-24,예천,904.6,7.3,화
2024-12-25,예천,875.1,5.4,수
2024-12-26,예천,975.8,5.6,목
2024-12-27,예천,900.2,5.7,금
2024-12-28,예천,845.7,6.1,토
2024-12-29,예천,705.0,7.9,일
2024-12-30,예천,990.4,9.1,월
2024-12-31,예천,879.1,4.9,화
2023-01-01,봉화,416.8,4.1,일
2023-01-02,봉화,434.4,5.4,월
2023-01-03,봉화,518.3,2.8,화
2023-01-04,봉화,511.2,3.1,수
2023-01-05,봉화,437.7,5.7,목
2023-01-06,봉화,478.4,6.3,금
2023-01-07,봉화,438.4,4.1,토
2023-01-08,봉화,448.4,5.9,일
2023-01-09,봉화,491.1,7.4,월
2023-01-10,봉화,469.9,2.2,화
2023-01-11,봉화,498.7,10.9,수
2023-01-12,봉화,514.8,9.7,목
2023-01-13,봉화,488.5,5.5,금
2023-01-14,봉화,395.5,4.9,토
2023-01-15,봉화,459.3,5.0,일
2023-01-16,봉화,491.2,3.8,월
2023-01-17,봉화,459.4,6.7,화
2023-01-18,봉화,456.8,4.1,수
2023-01-19,봉화,450.3,3.4,목
2023-01-20,봉화,515.4,3.2,금
2023-01-21,봉화,435.9,3.2,토
2023-01-22,봉화,458.7,4.0,일
2023-01-23,봉화,502.0,7.6,월
2023-01-24,봉화,475.7,5.6,화
2023-01-25,봉화,528.0,2.6,수
2023-01-26,봉화,497.2,3.5,목
2023-01-27,봉화,467.9,7.1,금
2023-01-28,봉화,449.7,7.1,토
2023-01-29,봉화,423.0,8.5,일
2023-01-30,봉화,469.1,2.4,월
2023-01-31,봉화,482.7,5.4,화
2023-02-01,봉화,400.5,6.2,수
2023-02-02,봉화,486.4,8.0,목
2023-02-03,봉화,456.2,7.9,금
2023-02-04,봉화,406.4,8.2,토
2023-02-05,봉화,406.4,8.9,일
2023-02-06,봉화,425.1,6.4,월
2023-02-07,봉화,449.7,6.5,화
2023-02-08,봉화,449.7,6.4,수
2023-02-09,봉화,461.2,7.9,목
2023-02-10,봉화,444.5,9.6,금
2023-02-11,봉화,391.6,4.4,토
2023-02-12,봉화,361.9,7.1,일
2023-02-13,봉화,445.9,9.8,월
2023-02-14,봉화,473.0,7.8,화
2023-02-15,봉화,455.5,5.7,수
2023-02-16,봉화,438.7,6.8,목
2023-02-17,봉화,479.6,5.5,금
2023-02-18,봉화,412.4,6.3,토
2023-02-19,봉화,422.0,3.3,일
2023-02-20,봉화,444.9,9.1,월
2023-02-21,봉화,451.6,6.6,화
2023-02-22,봉화,403.7,11.6,수
2023-02-23,봉화,422.6,8.6,목
2023-02-24,봉화,437.3,7.0,금
2023-02-25,봉화,398.3,6.2,토
2023-02-26,봉화,419.0,4.7,일
2023-02-27,봉화,454.7,3.4,월
2023-02-28,봉화,416.8,6.4,화
2023-03-01,봉화,284.0,12.9,수
2023-03-02,봉화,286.1,12.6,목
2023-03-03,봉화,293.8,13.4,금
2023-03-04,봉화,281.3,11.6,토
2023-03-05,봉화,276.4,11.0,일
2023-03-06,봉화,317.7,9.5,월
2023-03-07,봉화,351.0,16.0,화
2023-03-08,봉화,320.1,12.7,수
2023-03-09,봉화,331.1,8.9,목
2023-03-10,봉화,300.5,14.1,금
2023-03-11,봉화,273.7,15.0,토
2023-03-12,봉화,283.8,11.6,일
2023-03-13,봉화,323.7,10.4,월
2023-03-14,봉화,291.8,10.4,화
2023-03-15,봉화,319.7,10.7,수
2023-03-16,봉화,287.2,11.3,목
2023-03-17,봉화,307.5,11.3,금
2023-03-18,봉화,261.2,10.1,토
2023-03-19,봉화,265.3,16.7,일
2023-03-20,봉화,302.3,11.9,월
2023-03-21,봉화,317.6,11.7,화
2023-03-22,봉화,303.3,14.4,수
2023-03-23,봉화,327.6,10.0,목
2023-03-24,봉화,334.6,12.3,금
2023-03-25,봉화,279.9,8.0,토
2023-03-26,봉화,272.3,16.3,일
2023-03-27,봉화,312.6,12.0,월
2023-03-28,봉화,303.2,11.4,화
2023-03-29,봉화,298.3,11.8,수
2023-03-30,봉화,315.1,15.0,목
2023-03-31,봉화,320.5,13.0,금
2023-04-01,봉화,183.2,19.5,토
2023-04-02,봉화,190.6,18.8,일
2023-04-03,봉화,206.5,17.9,월
2023-04-04,봉화,234.2,19.0,화
2023-04-05,봉화,209.8,14.5,수
2023-04-06,봉화,213.0,23.5,목
2023-04-07,봉화,212.8,21.5,금
2023-04-08,봉화,169.2,18.7,토
2023-04-09,봉화,183.2,20.4,일
2023-04-10,봉화,206.5,18.4,월
2023-04-11,봉화,237.2,23.5,화
2023-04-12,봉화,206.8,20.4,수
2023-04-13,봉화,216.7,17.6,목
2023-04-14,봉화,209.1,23.6,금
2023-04-15,봉화,197.0,15.2,토
2023-04-16,봉화,175.5,22.0,일
2023-04-17,봉화,216.5,20.4,월
2023-04-18,봉화,203.4,19.9,화
2023-04-19,봉화,207.5,22.0,수
2023-04-20,봉화,190.1,17.0,목
2023-04-21,봉화,218.3,22.5,금
2023-04-22,봉화,186.4,20.2,토
2023-04-23,봉화,180.3,18.9,일
2023-04-24,봉화,189.3,19.1,월
2023-04-25,봉화,208.5,18.5,화
2023-04-26,봉화,211.3,21.2,수
2023-04-27,봉화,226.0,21.6,목
2023-04-28,봉화,216.7,22.1,금
2023-04-29,봉화,181.2,20.0,토
2023-04-30,봉화,206.6,21.5,일
2023-05-01,봉화,168.8,28.2,월
2023-05-02,봉화,145.1,24.4,화
2023-05-03,봉화,156.0,29.2,수
2023-05-04,봉화,153.9,30.1,목
2023-05-05,봉화,152.4,25.8,금
2023-05-06,봉화,130.8,24.4,토
2023-05-07,봉화,144.6,29.4,일
2023-05-08,봉화,140.7,28.2,월
2023-05-09,봉화,144.6,26.8,화
2023-05-10,봉화,149.5,29.9,수
2023-05-11,봉화,154.2,25.3,목
2023-05-12,봉화,165.4,26.2,금
2023-05-13,봉화,128.9,26.0,토
2023-05-14,봉화,138.4,23.2,일
2023-05-15,봉화,143.0,26.4,월
2023-05-16,봉화,159.1,29.9,화
2023-05-17,봉화,164.5,27.4,수
2023-05-18,봉화,147.7,28.8,목
2023-05-19,봉화,160.3,25.4,금
2023-05-20,봉화,139.8,28.3,토
2023-05-21,봉화,142.8,25.8,일
2023-05-22,봉화,153.2,26.0,월
2023-05-23,봉화,148.9,30.4,화
2023-05-24,봉화,145.9,24.4,수
2023-05-25,봉화,156.0,29.5,목
2023-05-26,봉화,150.1,27.2,금
2023-05-27,봉화,132.7,28.5,토
2023-05-28,봉화,133.5,28.1,일
2023-05-29,봉화,149.1,25.7,월
2023-05-30,봉화,153.6,26.7,화
2023-05-31,봉화,125.6,28.0,수
2023-06-01,봉화,94.4,31.4,목
2023-06-02,봉화,91.1,36.0,금
2023-06-03,봉화,93.1,33.3,토
2023-06-04,봉화,88.3,30.4,일
2023-06-05,봉화,93.8,31.4,월
2023-06-06,봉화,92.7,31.4,화
2023-06-07,봉화,100.3,38.4,수
2023-06-08,봉화,98.6,35.2,목
2023-06-09,봉화,98.2,29.8,금
2023-06-10,봉화,82.9,35.1,토
2023-06-11,봉화,89.7,34.9,일
2023-06-12,봉화,94.2,36.7,월
2023-06-13,봉화,94.5,30.8,화
2023-06-14,봉화,87.5,35.9,수
2023-06-15,봉화,96.7,28.9,목
2023-06-16,봉화,96.3,32.1,금
2023-06-17,봉화,84.2,34.9,토
2023-06-18,봉화,95.5,29.2,일
2023-06-19,봉화,91.2,31.0,월
2023-06-20,봉화,94.4,35.2,화
2023-06-21,봉화,98.6,32.9,수
2023-06-22,봉화,94.6,35.2,목
2023-06-23,봉화,86.0,36.0,금
2023-06-24,봉화,83.0,34.5,토
2023-06-25,봉화,87.2,35.7,일
2023-06-26,봉화,99.4,31.6,월
2023-06-27,봉화,99.3,34.8,화
2023-06-28,봉화,93.9,30.9,수
2023-06-29,봉화,96.1,33.0,목
2023-06-30,봉화,86.6,34.5,금
2023-07-01,봉화,68.3,35.7,토
2023-07-02,봉화,66.7,33.3,일
2023-07-03,봉화,63.1,34.6,월
2023-07-04,봉화,73.6,33.6,화
2023-07-05,봉화,73.9,36.1,수
2023-07-06,봉화,82.9,34.6,목
2023-07-07,봉화,80.5,37.0,금
2023-07-08,봉화,71.2,34.0,토
2023-07-09,봉화,68.6,34.5,일
2023-07-10,봉화,74.7,35.8,월
2023-07-11,봉화,76.4,38.0,화
2023-07-12,봉화,82.6,36.2,수
2023-07-13,봉화,71.6,37.1,목
2023-07-14,봉화,80.3,35.9,금
2023-07-15,봉화,65.4,36.8,토
2023-07-16,봉화,72.7,33.7,일
2023-07-17,봉화,75.8,33.5,월
2023-07-18,봉화,76.8,38.2,화
2023-07-19,봉화,73.6,33.5,수
2023-07-20,봉화,71.9,35.7,목
2023-07-21,봉화,78.3,34.5,금
2023-07-22,봉화,71.6,37.6,토
2023-07-23,봉화,73.4,33.6,일
2023-07-24,봉화,72.2,34.4,월
2023-07-25,봉화,82.5,34.7,화
2023-07-26,봉화,77.0,35.3,수
2023-07-27,봉화,71.5,38.3,목
2023-07-28,봉화,70.8,32.4,금
2023-07-29,봉화,69.9,35.7,토
2023-07-30,봉화,70.1,38.1,일
2023-07-31,봉화,77.0,34.2,월
2023-08-01,봉화,88.2,33.2,화
2023-08-02,봉화,98.8,38.4,수
2023-08-03,봉화,99.2,33.4,목
2023-08-04,봉화,95.6,34.4,금
2023-08-05,봉화,89.2,31.7,토
2023-08-06,봉화,83.1,33.8,일
2023-08-07,봉화,97.7,35.8,월
2023-08-08,봉화,102.9,34.5,화
2023-08-09,봉화,97.8,33.0,수
2023-08-10,봉화,92.8,34.6,목
2023-08-11,봉화,96.9,33.1,금
2023-08-12,봉화,96.7,31.1,토
2023-08-13,봉화,81.0,30.2,일
2023-08-14,봉화,99.7,35.6,월
2023-08-15,봉화,99.2,30.9,화
2023-08-16,봉화,96.1,35.9,수
2023-08-17,봉화,88.0,38.2,목
2023-08-18,봉화,101.9,34.4,금
2023-08-19,봉화,85.7,34.8,토
2023-08-20,봉화,88.5,32.4,일
2023-08-21,봉화,99.1,34.6,월
2023-08-22,봉화,91.3,35.1,화
2023-08-23,봉화,91.7,32.5,수
2023-08-24,봉화,101.1,32.2,목
2023-08-25,봉화,108.8,33.2,금
2023-08-26,봉화,86.9,33.4,토
2023-08-27,봉화,83.9,33.2,일
2023-08-28,봉화,101.7,32.9,월
2023-08-29,봉화,92.4,33.2,화
2023-08-30,봉화,94.1,31.1,수
2023-08-31,봉화,102.0,33.1,목
2023-09-01,봉화,151.5,24.8,금
2023-09-02,봉화,125.9,27.8,토
2023-09-03,봉화,133.9,25.8,일
2023-09-04,봉화,155.5,25.9,월
2023-09-05,봉화,149.7,27.2,화
2023-09-06,봉화,167.3,28.4,수
2023-09-07,봉화,139.2,30.8,목
2023-09-08,봉화,152.6,28.7,금
2023-09-09,봉화,135.8,27.8,토
2023-09-10,봉화,139.6,27.7,일
2023-09-11,봉화,147.1,26.3,월
2023-09-12,봉화,155.8,26.6,화
2023-09-13,봉화,160.6,28.7,수
2023-09-14,봉화,156.2,26.5,목
2023-09-15,봉화,163.0,29.4,금
2023-09-16,봉화,137.1,27.4,토
2023-09-17,봉화,130.6,27.9,일
2023-09-18,봉화,159.7,27.1,월
2023-09-19,봉화,151.9,28.8,화
2023-09-20,봉화,147.7,27.9,수
2023-09-21,봉화,153.4,28.9,목
2023-09-22,봉화,151.2,26.9,금
2023-09-23,봉화,135.5,27.4,토
2023-09-24,봉화,135.9,28.8,일
2023-09-25,봉화,165.3,30.7,월
2023-09-26,봉화,154.5,25.7,화
2023-09-27,봉화,151.5,26.2,수
2023-09-28,봉화,151.6,31.5,목
2023-09-29,봉화,158.2,28.2,금
2023-09-30,봉화,132.7,25.5,토
2023-10-01,봉화,198.7,17.6,일
2023-10-02,봉화,237.3,14.3,월
2023-10-03,봉화,232.7,24.1,화
2023-10-04,봉화,223.6,17.2,수
2023-10-05,봉화,219.2,19.1,목
2023-10-06,봉화,240.4,21.7,금
2023-10-07,봉화,215.4,17.7,토
2023-10-08,봉화,227.7,23.1,일
2023-10-09,봉화,220.6,25.7,월
2023-10-10,봉화,226.9,25.6,화
2023-10-11,봉화,234.8,18.8,수
2023-10-12,봉화,235.6,18.8,목
2023-10-13,봉화,228.2,17.4,금
2023-10-14,봉화,207.3,22.6,토
2023-10-15,봉화,212.8,20.3,일
2023-10-16,봉화,211.9,22.3,월
2023-10-17,봉화,227.9,21.2,화
2023-10-18,봉화,243.2,20.3,수
2023-10-19,봉화,219.3,17.6,목
2023-10-20,봉화,224.7,16.1,금
2023-10-21,봉화,206.6,22.7,토
2023-10-22,봉화,202.9,17.3,일
2023-10-23,봉화,218.0,17.0,월
2023-10-24,봉화,217.4,20.8,화
2023-10-25,봉화,230.2,22.2,수
2023-10-26,봉화,227.8,20.2,목
2023-10-27,봉화,240.0,21.5,금
2023-10-28,봉화,213.8,20.7,토
2023-10-29,봉화,213.5,19.6,일
2023-10-30,봉화,231.0,19.3,월
2023-10-31,봉화,225.7,19.5,화
2023-11-01,봉화,354.6,11.1,수
2023-11-02,봉화,366.8,15.1,목
2023-11-03,봉화,368.8,10.0,금
2023-11-04,봉화,321.2,11.9,토
2023-11-05,봉화,314.1,10.7,일
2023-11-06,봉화,320.8,13.1,월
2023-11-07,봉화,369.8,13.7,화
2023-11-08,봉화,370.1,12.2,수
2023-11-09,봉화,361.2,12.1,목
2023-11-10,봉화,388.4,8.1,금
2023-11-11,봉화,307.4,15.5,토
2023-11-12,봉화,316.3,8.6,일
2023-11-13,봉화,354.2,9.6,월
2023-11-14,봉화,330.2,13.3,화
2023-11-15,봉화,360.5,14.7,수
2023-11-16,봉화,346.7,14.5,목
2023-11-17,봉화,363.4,9.7,금
2023-11-18,봉화,290.2,12.0,토
2023-11-19,봉화,344.6,15.2,일
2023-11-20,봉화,383.9,12.4,월
2023-11-21,봉화,339.9,12.7,화
2023-11-22,봉화,374.9,11.2,수
2023-11-23,봉화,359.2,10.9,목
2023-11-24,봉화,338.5,11.4,금
2023-11-25,봉화,305.9,14.6,토
2023-11-26,봉화,329.5,11.7,일
2023-11-27,봉화,357.7,15.7,월
2023-11-28,봉화,337.7,11.2,화
2023-11-29,봉화,352.1,12.7,수
2023-11-30,봉화,359.0,10.5,목
2023-12-01,봉화,422.4,7.2,금
2023-12-02,봉화,405.3,5.2,토
2023-12-03,봉화,455.1,6.9,일
2023-12-04,봉화,442.6,7.5,월
2023-12-05,봉화,453.9,7.5,화
2023-12-06,봉화,475.4,7.7,수
2023-12-07,봉화,461.4,9.4,목
2023-12-08,봉화,483.0,10.3,금
2023-12-09,봉화,461.7,5.6,토
2023-12-10,봉화,398.4,7.7,일
2023-12-11,봉화,510.0,10.3,월
2023-12-12,봉화,450.4,6.9,화
2023-12-13,봉화,478.5,6.7,수
2023-12-14,봉화,475.2,9.6,목
2023-12-15,봉화,496.6,7.2,금
2023-12-16,봉화,437.2,6.4,토
2023-12-17,봉화,424.8,6.4,일
2023-12-18,봉화,460.7,6.8,월
2023-12-19,봉화,493.1,6.3,화
2023-12-20,봉화,444.9,5.5,수
2023-12-21,봉화,484.6,11.3,목
2023-12-22,봉화,448.9,2.2,금
2023-12-23,봉화,396.0,3.4,토
2023-12-24,봉화,413.0,0.7,일
2023-12-25,봉화,463.4,4.7,월
2023-12-26,봉화,463.9,3.8,화
2023-12-27,봉화,496.7,6.2,수
2023-12-28,봉화,480.1,9.8,목
2023-12-29,봉화,507.9,6.4,금
2023-12-30,봉화,386.6,3.9,토
2023-12-31,봉화,462.7,6.8,일
2024-01-01,봉화,476.8,4.6,월
2024-01-02,봉화,504.0,2.1,화
2024-01-03,봉화,500.2,6.9,수
2024-01-04,봉화,464.2,3.7,목
2024-01-05,봉화,483.3,2.4,금
2024-01-06,봉화,407.6,2.8,토
2024-01-07,봉화,422.5,4.2,일
2024-01-08,봉화,492.5,3.9,월
2024-01-09,봉화,474.3,5.2,화
2024-01-10,봉화,457.4,5.4,수
2024-01-11,봉화,484.9,5.2,목
2024-01-12,봉화,505.2,2.0,금
2024-01-13,봉화,435.1,3.2,토
2024-01-14,봉화,453.2,7.3,일
2024-01-15,봉화,472.5,5.1,월
2024-01-16,봉화,497.5,6.9,화
2024-01-17,봉화,462.1,3.8,수
2024-01-18,봉화,485.0,0.9,목
2024-01-19,봉화,508.6,4.8,금
2024-01-20,봉화,462.0,5.7,토
2024-01-21,봉화,457.8,3.6,일
2024-01-22,봉화,500.0,3.9,월
2024-01-23,봉화,486.9,2.1,화
2024-01-24,봉화,474.8,1.0,수
2024-01-25,봉화,468.7,5.9,목
2024-01-26,봉화,501.6,2.9,금
2024-01-27,봉화,422.5,4.8,토
2024-01-28,봉화,490.2,5.1,일
2024-01-29,봉화,509.2,7.3,월
2024-01-30,봉화,485.3,5.9,화
2024-01-31,봉화,464.9,0.2,수
2024-02-01,봉화,401.2,6.0,목
2024-02-02,봉화,398.9,4.7,금
2024-02-03,봉화,414.8,6.9,토
2024-02-04,봉화,406.7,9.2,일
2024-02-05,봉화,400.0,5.1,월
2024-02-06,봉화,414.7,3.5,화
2024-02-07,봉화,439.2,5.2,수
2024-02-08,봉화,450.3,5.0,목
2024-02-09,봉화,443.0,6.5,금
2024-02-10,봉화,375.0,9.3,토
2024-02-11,봉화,398.2,7.8,일
2024-02-12,봉화,462.3,6.3,월
2024-02-13,봉화,421.8,8.8,화
2024-02-14,봉화,449.0,6.6,수
2024-02-15,봉화,455.7,6.5,목
2024-02-16,봉화,483.3,7.6,금
2024-02-17,봉화,396.0,3.9,토
2024-02-18,봉화,410.5,5.2,일
2024-02-19,봉화,450.4,3.8,월
2024-02-20,봉화,426.5,5.7,화
2024-02-21,봉화,432.5,4.1,수
2024-02-22,봉화,442.2,9.2,목
2024-02-23,봉화,479.6,8.3,금
2024-02-24,봉화,387.3,7.5,토
2024-02-25,봉화,387.6,7.9,일
2024-02-26,봉화,409.1,6.0,월
2024-02-27,봉화,434.2,8.9,화
2024-02-28,봉화,419.8,7.4,수
2024-02-29,봉화,425.9,7.9,목
2024-03-01,봉화,321.5,12.2,금
2024-03-02,봉화,276.9,14.1,토
2024-03-03,봉화,318.7,9.0,일
2024-03-04,봉화,319.1,16.0,월
2024-03-05,봉화,306.3,11.0,화
2024-03-06,봉화,327.5,11.4,수
2024-03-07,봉화,295.9,13.0,목
2024-03-08,봉화,325.3,11.6,금
2024-03-09,봉화,298.4,15.7,토
2024-03-10,봉화,273.7,14.0,일
2024-03-11,봉화,312.6,6.0,월
2024-03-12,봉화,310.2,12.5,화
2024-03-13,봉화,287.6,12.6,수
2024-03-14,봉화,317.7,13.6,목
2024-03-15,봉화,322.6,13.9,금
2024-03-16,봉화,271.5,13.7,토
2024-03-17,봉화,278.5,12.4,일
2024-03-18,봉화,323.4,12.7,월
2024-03-19,봉화,340.0,13.8,화
2024-03-20,봉화,309.2,16.9,수
2024-03-21,봉화,327.0,4.8,목
2024-03-22,봉화,295.7,11.4,금
2024-03-23,봉화,271.0,11.7,토
2024-03-24,봉화,255.6,13.7,일
2024-03-25,봉화,313.3,10.3,월
2024-03-26,봉화,317.9,13.7,화
2024-03-27,봉화,292.9,10.9,수
2024-03-28,봉화,311.7,11.5,목
2024-03-29,봉화,276.5,15.5,금
2024-03-30,봉화,258.7,12.1,토
2024-03-31,봉화,290.6,9.2,일
2024-04-01,봉화,216.5,21.1,월
2024-04-02,봉화,206.7,21.8,화
2024-04-03,봉화,234.9,19.1,수
2024-04-04,봉화,219.5,19.5,목
2024-04-05,봉화,192.2,20.0,금
2024-04-06,봉화,185.1,15.9,토
2024-04-07,봉화,198.1,22.1,일
2024-04-08,봉화,201.3,21.8,월
2024-04-09,봉화,201.5,23.2,화
2024-04-10,봉화,211.6,20.4,수
2024-04-11,봉화,225.9,19.7,목
2024-04-12,봉화,197.5,18.6,금
2024-04-13,봉화,186.8,20.0,토
2024-04-14,봉화,197.0,26.8,일
2024-04-15,봉화,200.6,19.2,월
2024-04-16,봉화,200.9,16.2,화
2024-04-17,봉화,226.9,20.2,수
